72532;;;;;;;;;;260;;;;;PEAK5;08.01.2020;PEAK5_W-07-20;W;20;;;7.0;2020-01-08/PEAK5_W-07-20
72533;;;;;;;;;;260;;;;;PEAK5;08.01.2020;PEAK5_W-08-20;W;20;;;8.0;2020-01-08/PEAK5_W-08-20
72534;248,5;247,42;247;248,5;2700;9;667950;6;249;247;11400;38;15600;52;PEAK5;08.01.2020;PEAK5_M-02-20;M;20;;2.0;;2020-01-08/PEAK5_M-02-20
72535;;246,5;;;;;;;245;248;2640;8;2970;9;PEAK5;08.01.2020;PEAK5_M-03-20;M;20;;3.0;;2020-01-08/PEAK5_M-03-20
72536;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_M-04-20;M;20;;4.0;;2020-01-08/PEAK5_M-04-20
72537;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_M-05-20;M;20;;5.0;;2020-01-08/PEAK5_M-05-20
72538;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_M-06-20;M;20;;6.0;;2020-01-08/PEAK5_M-06-20
72539;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_M-07-20;M;20;;7.0;;2020-01-08/PEAK5_M-07-20
72540;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_M-08-20;M;20;;8.0;;2020-01-08/PEAK5_M-08-20
72541;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_M-09-20;M;20;;9.0;;2020-01-08/PEAK5_M-09-20
72542;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_M-10-20;M;20;;10.0;;2020-01-08/PEAK5_M-10-20
72543;;266,25;;;;;;;260;271,5;20460;22;26970;29;PEAK5;08.01.2020;PEAK5_Q-2-20;Q;20;2.0;;;2020-01-08/PEAK5_Q-2-20
72544;;284,25;;;;;;;280;288,5;20790;21;27720;28;PEAK5;08.01.2020;PEAK5_Q-3-20;Q;20;3.0;;;2020-01-08/PEAK5_Q-3-20
72545;;273,75;;;;;;;273;276,5;30720;32;32640;34;PEAK5;08.01.2020;PEAK5_Q-4-20;Q;20;4.0;;;2020-01-08/PEAK5_Q-4-20
72546;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_Q-1-21;Q;21;1.0;;;2020-01-08/PEAK5_Q-1-21
72547;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_Q-2-21;Q;21;2.0;;;2020-01-08/PEAK5_Q-2-21
72548;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_Q-3-21;Q;21;3.0;;;2020-01-08/PEAK5_Q-3-21
72549;298,5;298,4;298;298,5;41910;11;12506325;10;298,5;298;2057400;540;2583180;678;PEAK5;08.01.2020;PEAK5_Y-21;Y;21;;;;2020-01-08/PEAK5_Y-21
72550;;299,25;;;;;;;299;301;351540;93;374220;99;PEAK5;08.01.2020;PEAK5_Y-22;Y;22;;;;2020-01-08/PEAK5_Y-22
72551;;;;;;;;;;;;;;;PEAK5;08.01.2020;PEAK5_Y-23;Y;23;;;;2020-01-08/PEAK5_Y-23
72552;;;;;;;;;172;179,5;;;;;OFFPEAK;08.01.2020;OFFPEAK_W-03-20;W;20;;;3.0;2020-01-08/OFFPEAK_W-03-20
72553;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_W-04-20;W;20;;;4.0;2020-01-08/OFFPEAK_W-04-20
72554;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_W-05-20;W;20;;;5.0;2020-01-08/OFFPEAK_W-05-20
72555;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_W-06-20;W;20;;;6.0;2020-01-08/OFFPEAK_W-06-20
72556;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_W-07-20;W;20;;;7.0;2020-01-08/OFFPEAK_W-07-20
72557;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_W-08-20;W;20;;;8.0;2020-01-08/OFFPEAK_W-08-20
72558;;;;;;;;;175;186;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-02-20;M;20;;2.0;;2020-01-08/OFFPEAK_M-02-20
72559;;;;;;;;;174;187;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-03-20;M;20;;3.0;;2020-01-08/OFFPEAK_M-03-20
72560;;;;;;;;;184;;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-04-20;M;20;;4.0;;2020-01-08/OFFPEAK_M-04-20
72561;;;;;;;;;205;;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-05-20;M;20;;5.0;;2020-01-08/OFFPEAK_M-05-20
72562;;;;;;;;;210;;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-06-20;M;20;;6.0;;2020-01-08/OFFPEAK_M-06-20
72563;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-07-20;M;20;;7.0;;2020-01-08/OFFPEAK_M-07-20
72564;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-08-20;M;20;;8.0;;2020-01-08/OFFPEAK_M-08-20
72565;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-09-20;M;20;;9.0;;2020-01-08/OFFPEAK_M-09-20
72566;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_M-10-20;M;20;;10.0;;2020-01-08/OFFPEAK_M-10-20
72567;;;;;;;;;200;220;;;;;OFFPEAK;08.01.2020;OFFPEAK_Q-2-20;Q;20;2.0;;;2020-01-08/OFFPEAK_Q-2-20
72568;;225;;;;;;;;235;1218;1;1218;1;OFFPEAK;08.01.2020;OFFPEAK_Q-3-20;Q;20;3.0;;;2020-01-08/OFFPEAK_Q-3-20
72569;;;;;;;;;;215;;;;;OFFPEAK;08.01.2020;OFFPEAK_Q-4-20;Q;20;4.0;;;2020-01-08/OFFPEAK_Q-4-20
72570;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_Q-1-21;Q;21;1.0;;;2020-01-08/OFFPEAK_Q-1-21
72571;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_Q-2-21;Q;21;2.0;;;2020-01-08/OFFPEAK_Q-2-21
72572;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_Q-3-21;Q;21;3.0;;;2020-01-08/OFFPEAK_Q-3-21
72573;;220;;;;;;;;220;9900;2;9900;2;OFFPEAK;08.01.2020;OFFPEAK_Y-21;Y;21;;;;2020-01-08/OFFPEAK_Y-21
72574;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_Y-22;Y;22;;;;2020-01-08/OFFPEAK_Y-22
72575;;;;;;;;;;;;;;;OFFPEAK;08.01.2020;OFFPEAK_Y-23;Y;23;;;;2020-01-08/OFFPEAK_Y-23
72576;199;198,78;198;199,5;9576;57;1905094,8;30;199,5;198;21840;130;24864;148;BASE;09.01.2020;BASE_W-03-20;W;20;;;3.0;2020-01-09/BASE_W-03-20
72577;205;205,73;204;206;7728;46;1585752;25;206;204;16800;100;19152;114;BASE;09.01.2020;BASE_W-04-20;W;20;;;4.0;2020-01-09/BASE_W-04-20
72578;210;210;210;210;336;2;70560;1;210;210;672;4;672;4;BASE;09.01.2020;BASE_W-05-20;W;20;;;5.0;2020-01-09/BASE_W-05-20
72579;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_W-06-20;W;20;;;6.0;2020-01-09/BASE_W-06-20
72580;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_W-07-20;W;20;;;7.0;2020-01-09/BASE_W-07-20
72581;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_W-08-20;W;20;;;8.0;2020-01-09/BASE_W-08-20
72582;208;209,21;207,75;210;28536;41;5954871,6;23;210;207,75;132936;191;228984;329;BASE;09.01.2020;BASE_M-02-20;M;20;;2.0;;2020-01-09/BASE_M-02-20
72583;207,75;208;207,75;208;17832;24;3708684,5;13;208;207,75;52753;71;83959;113;BASE;09.01.2020;BASE_M-03-20;M;20;;3.0;;2020-01-09/BASE_M-03-20
72584;;222;;;;;;;216;222;2880;4;2880;4;BASE;09.01.2020;BASE_M-04-20;M;20;;4.0;;2020-01-09/BASE_M-04-20
72585;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_M-05-20;M;20;;5.0;;2020-01-09/BASE_M-05-20
72586;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_M-06-20;M;20;;6.0;;2020-01-09/BASE_M-06-20
72587;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_M-07-20;M;20;;7.0;;2020-01-09/BASE_M-07-20
72588;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_M-08-20;M;20;;8.0;;2020-01-09/BASE_M-08-20
72589;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_M-09-20;M;20;;9.0;;2020-01-09/BASE_M-09-20
72590;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_M-10-20;M;20;;10.0;;2020-01-09/BASE_M-10-20
72591;238;238;238;238;48048;22;11435424;13;238;237;238056;109;414960;190;BASE;09.01.2020;BASE_Q-2-20;Q;20;2.0;;;2020-01-09/BASE_Q-2-20
72592;249,75;249,75;249,75;249,75;17664;8;4411584;6;249,75;249,75;141312;64;240672;109;BASE;09.01.2020;BASE_Q-3-20;Q;20;3.0;;;2020-01-09/BASE_Q-3-20
72593;237,5;237,25;237;237,5;8836;4;2096341;2;237,5;236,75;397620;180;494816;224;BASE;09.01.2020;BASE_Q-4-20;Q;20;4.0;;;2020-01-09/BASE_Q-4-20
72594;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_Q-1-21;Q;21;1.0;;;2020-01-09/BASE_Q-1-21
72595;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_Q-2-21;Q;21;2.0;;;2020-01-09/BASE_Q-2-21
72596;;;;;;;;;;;;;;;BASE;09.01.2020;BASE_Q-3-21;Q;21;3.0;;;2020-01-09/BASE_Q-3-21
72597;252;254,05;252;254,25;376680;43;95409978;37;254,3;252;14129880;1613;19543560;2231;BASE;09.01.2020;BASE_Y-21;Y;21;;;;2020-01-09/BASE_Y-21
72598;254;254;254;254;26280;3;6675120;2;254;255;2496600;285;2873280;328;BASE;09.01.2020;BASE_Y-22;Y;22;;;;2020-01-09/BASE_Y-22
72599;257,5;257,5;257,5;257,5;8760;1;2255700;1;257,5;275;8760;1;8760;1;BASE;09.01.2020;BASE_Y-23;Y;23;;;;2020-01-09/BASE_Y-23
72600;230;232,4;230;233;675;9;157050;5;233;232;1050;14;1200;16;PEAK5;09.01.2020;PEAK5_W-03-20;W;20;;;3.0;2020-01-09/PEAK5_W-03-20
72601;;239;;;;;;;238;240;2550;34;2550;34;PEAK5;09.01.2020;PEAK5_W-04-20;W;20;;;4.0;2020-01-09/PEAK5_W-04-20
72602;239;239,13;239;239,5;1125;15;268987,5;8;239,5;239;4350;58;4350;58;PEAK5;09.01.2020;PEAK5_W-05-20;W;20;;;5.0;2020-01-09/PEAK5_W-05-20
72603;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_W-06-20;W;20;;;6.0;2020-01-09/PEAK5_W-06-20
72604;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_W-07-20;W;20;;;7.0;2020-01-09/PEAK5_W-07-20
72605;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_W-08-20;W;20;;;8.0;2020-01-09/PEAK5_W-08-20
72606;247;246,29;246;247;3600;12;886800;7;247;246;12000;40;19200;64;PEAK5;09.01.2020;PEAK5_M-02-20;M;20;;2.0;;2020-01-09/PEAK5_M-02-20
72607;;246;;;;;;;245;246;2640;8;2970;9;PEAK5;09.01.2020;PEAK5_M-03-20;M;20;;3.0;;2020-01-09/PEAK5_M-03-20
72608;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_M-04-20;M;20;;4.0;;2020-01-09/PEAK5_M-04-20
72609;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_M-05-20;M;20;;5.0;;2020-01-09/PEAK5_M-05-20
72610;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_M-06-20;M;20;;6.0;;2020-01-09/PEAK5_M-06-20
72611;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_M-07-20;M;20;;7.0;;2020-01-09/PEAK5_M-07-20
72612;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_M-08-20;M;20;;8.0;;2020-01-09/PEAK5_M-08-20
72613;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_M-09-20;M;20;;9.0;;2020-01-09/PEAK5_M-09-20
72614;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_M-10-20;M;20;;10.0;;2020-01-09/PEAK5_M-10-20
72615;269;269;269;269;3720;4;1000680;2;269;268;24180;26;30690;33;PEAK5;09.01.2020;PEAK5_Q-2-20;Q;20;2.0;;;2020-01-09/PEAK5_Q-2-20
72616;;280;;;;;;;279;281;20790;21;27720;28;PEAK5;09.01.2020;PEAK5_Q-3-20;Q;20;3.0;;;2020-01-09/PEAK5_Q-3-20
72617;;276,75;;;;;;;275;275,5;30720;32;32640;34;PEAK5;09.01.2020;PEAK5_Q-4-20;Q;20;4.0;;;2020-01-09/PEAK5_Q-4-20
72618;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_Q-1-21;Q;21;1.0;;;2020-01-09/PEAK5_Q-1-21
72619;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_Q-2-21;Q;21;2.0;;;2020-01-09/PEAK5_Q-2-21
72620;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_Q-3-21;Q;21;3.0;;;2020-01-09/PEAK5_Q-3-21
72621;297,5;298,04;297,5;298,1;57150;15;17030700;12;298,1;297,25;2106930;553;2640330;693;PEAK5;09.01.2020;PEAK5_Y-21;Y;21;;;;2020-01-09/PEAK5_Y-21
72622;;299;;;;;;;298;300;351540;93;374220;99;PEAK5;09.01.2020;PEAK5_Y-22;Y;22;;;;2020-01-09/PEAK5_Y-22
72623;;;;;;;;;;;;;;;PEAK5;09.01.2020;PEAK5_Y-23;Y;23;;;;2020-01-09/PEAK5_Y-23
72624;;;;;;;;;170;175;;;;;OFFPEAK;09.01.2020;OFFPEAK_W-03-20;W;20;;;3.0;2020-01-09/OFFPEAK_W-03-20
72625;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_W-04-20;W;20;;;4.0;2020-01-09/OFFPEAK_W-04-20
72626;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_W-05-20;W;20;;;5.0;2020-01-09/OFFPEAK_W-05-20
72627;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_W-06-20;W;20;;;6.0;2020-01-09/OFFPEAK_W-06-20
72628;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_W-07-20;W;20;;;7.0;2020-01-09/OFFPEAK_W-07-20
72629;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_W-08-20;W;20;;;8.0;2020-01-09/OFFPEAK_W-08-20
72630;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-02-20;M;20;;2.0;;2020-01-09/OFFPEAK_M-02-20
72631;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-03-20;M;20;;3.0;;2020-01-09/OFFPEAK_M-03-20
72632;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-04-20;M;20;;4.0;;2020-01-09/OFFPEAK_M-04-20
72633;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-05-20;M;20;;5.0;;2020-01-09/OFFPEAK_M-05-20
72634;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-06-20;M;20;;6.0;;2020-01-09/OFFPEAK_M-06-20
72635;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-07-20;M;20;;7.0;;2020-01-09/OFFPEAK_M-07-20
72636;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-08-20;M;20;;8.0;;2020-01-09/OFFPEAK_M-08-20
72637;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-09-20;M;20;;9.0;;2020-01-09/OFFPEAK_M-09-20
72638;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_M-10-20;M;20;;10.0;;2020-01-09/OFFPEAK_M-10-20
72639;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_Q-2-20;Q;20;2.0;;;2020-01-09/OFFPEAK_Q-2-20
72640;;225;;;;;;;;230;1218;1;1218;1;OFFPEAK;09.01.2020;OFFPEAK_Q-3-20;Q;20;3.0;;;2020-01-09/OFFPEAK_Q-3-20
72641;;;;;;;;;;210;;;;;OFFPEAK;09.01.2020;OFFPEAK_Q-4-20;Q;20;4.0;;;2020-01-09/OFFPEAK_Q-4-20
72642;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_Q-1-21;Q;21;1.0;;;2020-01-09/OFFPEAK_Q-1-21
72643;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_Q-2-21;Q;21;2.0;;;2020-01-09/OFFPEAK_Q-2-21
72644;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_Q-3-21;Q;21;3.0;;;2020-01-09/OFFPEAK_Q-3-21
72645;;220;;;;;;;;;9900;2;9900;2;OFFPEAK;09.01.2020;OFFPEAK_Y-21;Y;21;;;;2020-01-09/OFFPEAK_Y-21
72646;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_Y-22;Y;22;;;;2020-01-09/OFFPEAK_Y-22
72647;;;;;;;;;;;;;;;OFFPEAK;09.01.2020;OFFPEAK_Y-23;Y;23;;;;2020-01-09/OFFPEAK_Y-23
72648;201;203,5;201;205;5376;32;1094940;17;205;201;25872;154;30240;180;BASE;10.01.2020;BASE_W-03-20;W;20;;;3.0;2020-01-10/BASE_W-03-20
72649;;207;;;;;;;205;209;16800;100;19152;114;BASE;10.01.2020;BASE_W-04-20;W;20;;;4.0;2020-01-10/BASE_W-04-20
72650;;213,75;;;;;;;209;218,5;672;4;672;4;BASE;10.01.2020;BASE_W-05-20;W;20;;;5.0;2020-01-10/BASE_W-05-20
72651;;;;;;;;;205;216;;;;;BASE;10.01.2020;BASE_W-06-20;W;20;;;6.0;2020-01-10/BASE_W-06-20
72652;;;;;;;;;205;225;;;;;BASE;10.01.2020;BASE_W-07-20;W;20;;;7.0;2020-01-10/BASE_W-07-20
72653;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_W-08-20;W;20;;;8.0;2020-01-10/BASE_W-08-20
72654;211;209,85;209,5;212;28536;41;5997153,6;23;212;209,85;141984;204;257520;370;BASE;10.01.2020;BASE_M-02-20;M;20;;2.0;;2020-01-10/BASE_M-02-20
72655;208;209,33;208;210;2229;3;466604;3;210;208;54239;73;86188;116;BASE;10.01.2020;BASE_M-03-20;M;20;;3.0;;2020-01-10/BASE_M-03-20
72656;;218,5;;;;;;;210;227;2880;4;2880;4;BASE;10.01.2020;BASE_M-04-20;M;20;;4.0;;2020-01-10/BASE_M-04-20
72657;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_M-05-20;M;20;;5.0;;2020-01-10/BASE_M-05-20
72658;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_M-06-20;M;20;;6.0;;2020-01-10/BASE_M-06-20
72659;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_M-07-20;M;20;;7.0;;2020-01-10/BASE_M-07-20
72660;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_M-08-20;M;20;;8.0;;2020-01-10/BASE_M-08-20
72661;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_M-09-20;M;20;;9.0;;2020-01-10/BASE_M-09-20
72662;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_M-10-20;M;20;;10.0;;2020-01-10/BASE_M-10-20
72663;240,5;240,5;240,5;240,5;2184;1;525252;1;240,5;240;240240;110;417144;191;BASE;10.01.2020;BASE_Q-2-20;Q;20;2.0;;;2020-01-10/BASE_Q-2-20
72664;251;251;251;251;6624;3;1662624;2;251;251;147936;67;247296;112;BASE;10.01.2020;BASE_Q-3-20;Q;20;3.0;;;2020-01-10/BASE_Q-3-20
72665;;235,25;;;;;;;230,5;240;397620;180;494816;224;BASE;10.01.2020;BASE_Q-4-20;Q;20;4.0;;;2020-01-10/BASE_Q-4-20
72666;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_Q-1-21;Q;21;1.0;;;2020-01-10/BASE_Q-1-21
72667;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_Q-2-21;Q;21;2.0;;;2020-01-10/BASE_Q-2-21
72668;;;;;;;;;;;;;;;BASE;10.01.2020;BASE_Q-3-21;Q;21;3.0;;;2020-01-10/BASE_Q-3-21
72669;255;254,26;254;255;236520;27;60156234;22;255;254;14261280;1628;19780080;2258;BASE;10.01.2020;BASE_Y-21;Y;21;;;;2020-01-10/BASE_Y-21
72670;254,05;254,02;254;254,05;43800;5;11125638;3;254,3;255;2522880;288;2917080;333;BASE;10.01.2020;BASE_Y-22;Y;22;;;;2020-01-10/BASE_Y-22
72671;;260;;;;;;;253;267;8760;1;8760;1;BASE;10.01.2020;BASE_Y-23;Y;23;;;;2020-01-10/BASE_Y-23
72672;235;235;235;235;525;7;123375;2;235;235;1575;21;1725;23;PEAK5;10.01.2020;PEAK5_W-03-20;W;20;;;3.0;2020-01-10/PEAK5_W-03-20
72673;;238,5;;;;;;;238;240;2550;34;2550;34;PEAK5;10.01.2020;PEAK5_W-04-20;W;20;;;4.0;2020-01-10/PEAK5_W-04-20
72674;240;240,88;240;241;1125;15;270975;8;241;241;5025;67;5475;73;PEAK5;10.01.2020;PEAK5_W-05-20;W;20;;;5.0;2020-01-10/PEAK5_W-05-20
72675;;;;;;;;;240;243;;;;;PEAK5;10.01.2020;PEAK5_W-06-20;W;20;;;6.0;2020-01-10/PEAK5_W-06-20
72676;;;;;;;;;240;270;;;;;PEAK5;10.01.2020;PEAK5_W-07-20;W;20;;;7.0;2020-01-10/PEAK5_W-07-20
72677;;;;;;;;;235;270;;;;;PEAK5;10.01.2020;PEAK5_W-08-20;W;20;;;8.0;2020-01-10/PEAK5_W-08-20
72678;248;248;248;248;600;2;148800;1;248;247,5;12000;40;19800;66;PEAK5;10.01.2020;PEAK5_M-02-20;M;20;;2.0;;2020-01-10/PEAK5_M-02-20
72679;;245;;;;;;;242;248;2640;8;2970;9;PEAK5;10.01.2020;PEAK5_M-03-20;M;20;;3.0;;2020-01-10/PEAK5_M-03-20
72680;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_M-04-20;M;20;;4.0;;2020-01-10/PEAK5_M-04-20
72681;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_M-05-20;M;20;;5.0;;2020-01-10/PEAK5_M-05-20
72682;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_M-06-20;M;20;;6.0;;2020-01-10/PEAK5_M-06-20
72683;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_M-07-20;M;20;;7.0;;2020-01-10/PEAK5_M-07-20
72684;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_M-08-20;M;20;;8.0;;2020-01-10/PEAK5_M-08-20
72685;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_M-09-20;M;20;;9.0;;2020-01-10/PEAK5_M-09-20
72686;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_M-10-20;M;20;;10.0;;2020-01-10/PEAK5_M-10-20
72687;;267,88;;;;;;;266;269,75;24180;26;30690;33;PEAK5;10.01.2020;PEAK5_Q-2-20;Q;20;2.0;;;2020-01-10/PEAK5_Q-2-20
72688;280;279;278;280;3960;4;1105830;3;279;280;24750;25;31680;32;PEAK5;10.01.2020;PEAK5_Q-3-20;Q;20;3.0;;;2020-01-10/PEAK5_Q-3-20
72689;275;275;275;275;9600;10;2640000;6;275;279;40320;42;42240;44;PEAK5;10.01.2020;PEAK5_Q-4-20;Q;20;4.0;;;2020-01-10/PEAK5_Q-4-20
72690;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_Q-1-21;Q;21;1.0;;;2020-01-10/PEAK5_Q-1-21
72691;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_Q-2-21;Q;21;2.0;;;2020-01-10/PEAK5_Q-2-21
72692;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_Q-3-21;Q;21;3.0;;;2020-01-10/PEAK5_Q-3-21
72693;298,5;297,59;296,5;298,5;30480;8;9070657,5;8;298,5;298;2133600;560;2670810;701;PEAK5;10.01.2020;PEAK5_Y-21;Y;21;;;;2020-01-10/PEAK5_Y-21
72694;;299;;;;;;;299;;351540;93;374220;99;PEAK5;10.01.2020;PEAK5_Y-22;Y;22;;;;2020-01-10/PEAK5_Y-22
72695;;;;;;;;;;;;;;;PEAK5;10.01.2020;PEAK5_Y-23;Y;23;;;;2020-01-10/PEAK5_Y-23
72696;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_W-03-20;W;20;;;3.0;2020-01-10/OFFPEAK_W-03-20
72697;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_W-04-20;W;20;;;4.0;2020-01-10/OFFPEAK_W-04-20
72698;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_W-05-20;W;20;;;5.0;2020-01-10/OFFPEAK_W-05-20
72699;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_W-06-20;W;20;;;6.0;2020-01-10/OFFPEAK_W-06-20
72700;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_W-07-20;W;20;;;7.0;2020-01-10/OFFPEAK_W-07-20
72701;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_W-08-20;W;20;;;8.0;2020-01-10/OFFPEAK_W-08-20
72702;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-02-20;M;20;;2.0;;2020-01-10/OFFPEAK_M-02-20
72703;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-03-20;M;20;;3.0;;2020-01-10/OFFPEAK_M-03-20
72704;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-04-20;M;20;;4.0;;2020-01-10/OFFPEAK_M-04-20
72705;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-05-20;M;20;;5.0;;2020-01-10/OFFPEAK_M-05-20
72706;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-06-20;M;20;;6.0;;2020-01-10/OFFPEAK_M-06-20
72707;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-07-20;M;20;;7.0;;2020-01-10/OFFPEAK_M-07-20
72708;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-08-20;M;20;;8.0;;2020-01-10/OFFPEAK_M-08-20
72709;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-09-20;M;20;;9.0;;2020-01-10/OFFPEAK_M-09-20
72710;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_M-10-20;M;20;;10.0;;2020-01-10/OFFPEAK_M-10-20
72711;;;;;;;;;;;;;;;OFFPEAK;10.01.2020;OFFPEAK_Q-2-20;Q;20;2.0;;;2020-01-10/OFFPEAK_Q-2-20
